video,frame,track_id,label,bbox_overlap_frac,inter_area,bbox_area,x1,y1,x2,y2,centroid_x,centroid_y
WhatsApp Video 2025-10-07 at 16.37.28.mp4,96,5,ON_GROUND,1.0,868.5525542777032,868.5525542777032,104.23276,188.8046,128.72859,224.26175,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,96,7,ON_GROUND,1.0,531.410684809729,531.410684809729,57.807537,138.14076,71.750626,176.2536,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,97,1,ON_GROUND,1.0,1582.3606767300516,1582.3606767300516,141.48079,146.30696,168.4901,204.89272,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,97,3,ON_GROUND,1.0,811.1455353819765,811.1455353819765,122.193085,181.68623,145.54169,216.42688,133.0,199.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,97,4,ON_GROUND,1.0,1009.6639740938554,1009.6639740938554,79.337326,200.05225,107.32015,236.1338,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,97,5,ON_GROUND,1.0,868.6641614283435,868.6641614283435,104.14352,188.8003,128.61465,224.29779,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,97,7,ON_GROUND,1.0,530.4186886943062,530.4186886943062,57.815998,138.13933,71.732346,176.25412,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,98,1,ON_GROUND,1.0,1581.5463888086379,1581.5463888086379,141.50476,146.30847,168.4984,204.89807,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,98,3,ON_GROUND,1.0,809.2061136558186,809.2061136558186,122.18341,181.68713,145.49693,216.39687,133.0,199.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,98,4,ON_GROUND,1.0,1009.9019857373787,1009.9019857373787,79.279816,200.05064,107.260506,236.14346,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,98,5,ON_GROUND,1.0,872.0250426605344,872.0250426605344,104.076485,188.75078,128.57117,224.35136,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,98,7,ON_GROUND,1.0,529.2390883502667,529.2390883502667,57.821766,138.13832,71.710045,176.24521,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,99,1,ON_GROUND,1.0,1580.5761386444792,1580.5761386444792,141.52823,146.30484,168.5097,204.88489,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,99,3,ON_GROUND,1.0,808.4385970481671,808.4385970481671,122.20467,181.69044,145.50769,216.38289,133.0,199.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,99,4,ON_GROUND,1.0,1013.3275268080179,1013.3275268080179,79.28735,200.05005,107.31941,236.19893,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,99,5,ON_GROUND,1.0,872.5515262415865,872.5515262415865,104.17161,188.73679,128.66087,224.36674,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,99,7,ON_GROUND,1.0,526.07033112715,526.07033112715,57.85443,138.22797,71.688866,176.25412,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,100,1,ON_GROUND,1.0,1576.54786419007,1576.54786419007,141.5108,146.31288,168.45149,204.83209,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,100,3,ON_GROUND,1.0,806.3494636081159,806.3494636081159,122.242935,181.6813,145.51665,216.32767,133.0,199.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,100,4,ON_GROUND,1.0,1021.2900888698641,1021.2900888698641,79.25234,200.012,107.39447,236.30243,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,100,5,ON_GROUND,1.0,876.6707492824644,876.6707492824644,104.22015,188.72385,128.77325,224.42894,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,100,7,ON_GROUND,1.0,524.1601437330246,524.1601437330246,57.864822,138.30061,71.662766,176.2889,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,101,1,ON_GROUND,1.0,1579.7739311847836,1579.7739311847836,141.50417,146.23303,168.46603,204.82593,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,101,3,ON_GROUND,1.0,802.9187119391281,802.9187119391281,122.27502,181.7034,145.49985,216.27496,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,101,4,ON_GROUND,1.0,1024.0762436154764,1024.0762436154764,79.303154,200.02084,107.49446,236.3468,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,101,5,ON_GROUND,1.0,872.4363909149542,872.4363909149542,104.35799,188.7734,128.85173,224.39215,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,101,7,ON_GROUND,1.0,522.2513739182614,522.2513739182614,57.87799,138.31194,71.642296,176.25438,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,102,1,ON_GROUND,1.0,1581.2830667421222,1581.2830667421222,141.49637,146.2032,168.46402,204.8395,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,102,3,ON_GROUND,1.0,801.6699391674483,801.6699391674483,122.28065,181.71231,145.48901,216.2546,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,102,4,ON_GROUND,1.0,1026.2477182549192,1026.2477182549192,79.30395,200.0271,107.53569,236.37794,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,102,5,ON_GROUND,1.0,869.1189642758109,869.1189642758109,104.43169,188.79553,128.87666,224.34962,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,102,7,ON_GROUND,1.0,520.9470780068077,520.9470780068077,57.88981,138.32199,71.6294,176.23775,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,103,1,ON_GROUND,1.0,1581.606313209515,1581.606313209515,141.49846,146.19156,168.46284,204.84694,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,103,3,ON_GROUND,1.0,801.3493078487227,801.3493078487227,122.28135,181.71568,145.48642,216.24905,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,103,4,ON_GROUND,1.0,1026.8372549540363,1026.8372549540363,79.28436,200.03221,107.535,236.37961,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,103,5,ON_GROUND,1.0,867.9029025923228,867.9029025923228,104.459755,188.80455,128.88583,224.33636,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,103,7,ON_GROUND,1.0,520.6671219193377,520.6671219193377,57.898727,138.31058,71.629,176.23169,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,104,1,ON_GROUND,1.0,1581.9070022278465,1581.9070022278465,141.51091,146.18533,168.47198,204.85907,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,104,3,ON_GROUND,1.0,795.9414011195768,795.9414011195768,122.35085,181.77776,145.47835,216.19313,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,104,4,ON_GROUND,1.0,1025.0374742707936,1025.0374742707936,79.358925,200.05919,107.59155,236.36603,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,104,5,ON_GROUND,1.0,866.7522227028385,866.7522227028385,104.59337,188.79938,129.01164,224.29543,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,104,7,ON_GROUND,1.0,518.6096740532666,518.6096740532666,57.91175,138.38885,71.61036,176.24742,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,105,1,ON_GROUND,1.0,1580.1949598651845,1580.1949598651845,141.52872,146.20898,168.47078,204.86058,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,105,3,ON_GROUND,1.0,792.3192019865382,792.3192019865382,122.34332,181.8232,145.42104,216.15585,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,105,4,ON_GROUND,1.0,1018.1821335153654,1018.1821335153654,79.41443,200.02742,107.544365,236.2231,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,105,5,ON_GROUND,1.0,864.7789541501552,864.7789541501552,104.63414,188.8012,129.03291,224.24474,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,105,7,ON_GROUND,1.0,519.689181005233,519.689181005233,57.916924,138.37149,71.6255,176.28127,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,106,1,ON_GROUND,1.0,1579.5680656945333,1579.5680656945333,141.53757,146.21474,168.46732,204.86987,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,106,3,ON_GROUND,1.0,789.5271945989225,789.5271945989225,122.31461,181.85957,145.35199,216.13115,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,106,4,ON_GROUND,1.0,1018.4548469702713,1018.4548469702713,79.38223,200.01,107.5025,236.22781,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,106,5,ON_GROUND,1.0,864.0331080406904,864.0331080406904,104.70006,188.80458,129.09166,224.22797,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,106,7,ON_GROUND,1.0,521.4086300931522,521.4086300931522,57.900356,138.31342,71.62519,176.30357,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,107,1,ON_GROUND,1.0,1578.9492386346683,1578.9492386346683,141.54547,146.21703,168.46375,204.87418,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,107,3,ON_GROUND,1.0,788.2966058254242,788.2966058254242,122.30673,181.87292,145.32663,216.11707,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,107,4,ON_GROUND,1.0,1017.7122632307,1017.7122632307,79.379395,200.00372,107.47696,236.22438,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,107,5,ON_GROUND,1.0,863.8569209240377,863.8569209240377,104.72452,188.80519,129.11624,224.22118,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,107,7,ON_GROUND,1.0,522.4787826484535,522.4787826484535,57.89419,138.26285,71.626495,176.31027,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,108,1,ON_GROUND,1.0,1578.3301524817944,1578.3301524817944,141.55188,146.2177,168.45923,204.87566,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,108,3,ON_GROUND,1.0,787.7369477645261,787.7369477645261,122.30425,181.8778,145.31657,216.1089,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,108,4,ON_GROUND,1.0,1016.909530145349,1016.909530145349,79.384995,200.00343,107.46072,236.22368,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,108,5,ON_GROUND,1.0,863.7469832901843,863.7469832901843,104.734665,188.8058,129.12698,224.21642,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,108,7,ON_GROUND,1.0,522.4247748609632,522.4247748609632,57.8966,138.25298,71.62235,176.31462,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,109,1,ON_GROUND,1.0,1577.7339011393487,1577.7339011393487,141.55725,146.21803,168.4544,204.87605,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,109,3,ON_GROUND,1.0,787.5760385019239,787.5760385019239,122.30327,181.87898,145.31378,216.10577,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,109,4,ON_GROUND,1.0,1016.1853487011977,1016.1853487011977,79.39278,200.00346,107.44878,236.22336,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,109,5,ON_GROUND,1.0,863.7876077508554,863.7876077508554,104.73675,188.80592,129.13162,224.2145,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,109,7,ON_GROUND,1.0,522.1697323489934,522.1697323489934,57.90033,138.24911,71.61745,176.31613,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,110,1,ON_GROUND,1.0,1577.1975424932316,1577.1975424932316,141.56203,146.21843,168.45,204.87654,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,110,3,ON_GROUND,1.0,787.5737991863862,787.5737991863862,122.302704,181.87898,145.31367,216.105,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,110,4,ON_GROUND,1.0,1015.5524680502713,1015.5524680502713,79.400955,200.0035,107.43942,236.22346,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,110,5,ON_GROUND,1.0,863.8977413557004,863.8977413557004,104.73542,188.80594,129.13364,224.21417,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,110,7,ON_GROUND,1.0,521.869259424624,521.869259424624,57.904163,138.24762,71.61254,176.31699,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,111,1,ON_GROUND,1.0,1576.7311822373886,1576.7311822373886,141.56584,146.21841,168.44577,204.87672,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,111,3,ON_GROUND,1.0,787.4468997032382,787.4468997032382,122.30461,181.88077,145.31429,216.1032,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,111,4,ON_GROUND,1.0,1013.8968124139355,1013.8968124139355,79.4269,200.01103,107.435104,236.21103,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,111,5,ON_GROUND,1.0,863.8851841832511,863.8851841832511,104.74811,188.80475,129.14757,224.21066,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,111,7,ON_GROUND,1.0,521.5181484385394,521.5181484385394,57.909813,138.25186,71.60963,176.3194,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,112,1,ON_GROUND,1.0,1576.232774734497,1576.232774734497,141.57246,146.22018,168.44484,204.87643,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,112,3,ON_GROUND,1.0,787.7119243120542,787.7119243120542,122.30241,181.88069,145.31625,216.10843,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,112,4,ON_GROUND,1.0,1013.1298300535418,1013.1298300535418,79.439735,200.01486,107.43159,236.2086,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,112,5,ON_GROUND,1.0,864.0442363036564,864.0442363036564,104.754295,188.80377,129.15845,224.2094,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,112,7,ON_GROUND,1.0,520.769485993078,520.769485993078,57.916256,138.27069,71.60337,176.31885,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,113,1,ON_GROUND,1.0,1575.8490825647023,1575.8490825647023,141.57689,146.22073,168.44302,204.87633,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,113,3,ON_GROUND,1.0,787.527164347819,787.527164347819,122.305504,181.8812,145.31715,216.10417,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,113,4,ON_GROUND,1.0,1012.361346851103,1012.361346851103,79.448784,200.01695,107.42416,236.20454,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,113,5,ON_GROUND,1.0,864.1949724951992,864.1949724951992,104.75533,188.80344,129.16296,224.21019,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,113,7,ON_GROUND,1.0,520.9389333515428,520.9389333515428,57.917946,138.25317,71.603905,176.31693,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,114,1,ON_GROUND,1.0,1575.512716639787,1575.512716639787,141.5801,146.22096,168.44069,204.87613,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,114,3,ON_GROUND,1.0,787.4914572001435,787.4914572001435,122.30653,181.88095,145.31812,216.10248,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,114,4,ON_GROUND,1.0,1011.8516358624911,1011.8516358624911,79.45521,200.01768,107.41823,236.20303,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,114,5,ON_GROUND,1.0,864.3111341334879,864.3111341334879,104.75444,188.80318,129.16496,224.2105,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,114,7,ON_GROUND,1.0,520.8639979638974,520.8639979638974,57.920208,138.24646,71.60212,176.316,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,115,1,ON_GROUND,1.0,1575.2177415799815,1575.2177415799815,141.58269,146.22105,168.43832,204.87607,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,115,3,ON_GROUND,1.0,787.5151982214302,787.5151982214302,122.30677,181.88054,145.3191,216.10197,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,115,4,ON_GROUND,1.0,1011.4538989079883,1011.4538989079883,79.46038,200.01807,107.41312,236.2025,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,115,5,ON_GROUND,1.0,864.3996820785105,864.3996820785105,104.75308,188.8031,129.166,224.21057,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,115,7,ON_GROUND,1.0,520.7178661460057,520.7178661460057,57.92254,138.24379,71.59976,176.31569,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,116,1,ON_GROUND,1.0,1574.9488742363174,1574.9488742363174,141.58495,146.22127,168.4361,204.87607,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,116,3,ON_GROUND,1.0,787.5557307619601,787.5557307619601,122.30669,181.88019,145.31999,216.10194,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,116,4,ON_GROUND,1.0,1011.1222243895754,1011.1222243895754,79.46484,200.01825,107.40866,236.20236,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,116,5,ON_GROUND,1.0,864.4772857229691,864.4772857229691,104.75143,188.8031,129.16647,224.21066,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,116,7,ON_GROUND,1.0,520.546357643907,520.546357643907,57.92481,138.24304,71.597275,176.31564,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,117,1,ON_GROUND,1.0,1574.710135984933,1574.710135984933,141.58694,146.22137,168.43407,204.87608,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,117,3,ON_GROUND,1.0,787.6012612483464,787.6012612483464,122.3065,181.8798,145.3208,216.10207,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,117,4,ON_GROUND,1.0,1010.8356224326417,1010.8356224326417,79.468765,200.01831,107.40471,236.20236,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,117,5,ON_GROUND,1.0,864.5516199885169,864.5516199885169,104.74976,188.80305,129.1668,224.21078,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,117,7,ON_GROUND,1.0,520.3825547103188,520.3825547103188,57.92686,138.24272,71.59491,176.31564,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,118,1,ON_GROUND,1.0,1574.4605362799484,1574.4605362799484,141.58917,146.22224,168.43239,204.87619,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,118,3,ON_GROUND,1.0,787.6072833230719,787.6072833230719,122.306625,181.8796,145.32133,216.1015,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,118,4,ON_GROUND,1.0,1010.5129436322022,1010.5129436322022,79.473175,200.01917,107.40111,236.20204,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,118,5,ON_GROUND,1.0,864.5847078338265,864.5847078338265,104.74972,188.80301,129.16803,224.21024,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,118,7,ON_GROUND,1.0,520.2091745377402,520.2091745377402,57.92924,138.24358,71.59301,176.31573,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,119,1,ON_GROUND,1.0,1574.2494108125102,1574.2494108125102,141.59106,146.22264,168.43086,204.87619,155.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,119,3,ON_GROUND,1.0,787.6293952756096,787.6293952756096,122.306595,181.87929,145.32193,216.10123,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,119,4,ON_GROUND,1.0,1010.2599176056683,1010.2599176056683,79.476746,200.01944,107.39798,236.20193,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,119,5,ON_GROUND,1.0,864.6396105524618,864.6396105524618,104.74911,188.80292,129.16899,224.21011,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,119,7,ON_GROUND,1.0,520.065651324112,520.065651324112,57.931053,138.24385,71.59112,176.31583,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,120,1,ON_GROUND,1.0,1578.0519183315337,1578.0519183315337,141.53986,146.12315,168.40521,204.86244,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,120,3,ON_GROUND,1.0,787.443375825067,787.443375825067,122.32464,181.86372,145.32523,216.09952,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,120,4,ON_GROUND,1.0,1008.8729156188201,1008.8729156188201,79.32611,200.03062,107.224236,236.19337,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,120,5,ON_GROUND,1.0,860.7896034795558,860.7896034795558,104.60055,188.78801,128.91953,224.1838,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,120,7,ON_GROUND,1.0,533.8465296364739,533.8465296364739,57.81879,137.93236,71.64741,176.53683,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,121,1,ON_GROUND,1.0,1579.832516494207,1579.832516494207,141.5117,146.08337,168.38701,204.86717,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,121,3,ON_GROUND,1.0,787.2850528382696,787.2850528382696,122.3307,181.85744,145.31711,216.10747,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,121,4,ON_GROUND,1.0,1012.3620874687331,1012.3620874687331,79.23698,199.93579,107.17377,236.17339,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,121,5,ON_GROUND,1.0,857.6242599997204,857.6242599997204,104.55201,188.78247,128.78333,224.17569,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,121,7,ON_GROUND,1.0,537.2258647838607,537.2258647838607,57.808037,137.82327,71.66952,176.58002,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,122,1,ON_GROUND,1.0,1580.1629994087853,1580.1629994087853,141.5039,146.06888,168.37733,204.86908,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,122,3,ON_GROUND,1.0,786.7804476774763,786.7804476774763,122.33939,181.85516,145.30771,216.1102,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,122,4,ON_GROUND,1.0,1013.3260772747453,1013.3260772747453,79.20917,199.90015,107.15056,236.16628,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,122,5,ON_GROUND,1.0,854.7750460879179,854.7750460879179,104.55802,188.78084,128.71022,224.17203,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,122,7,ON_GROUND,1.0,537.9210775108659,537.9210775108659,57.812687,137.78558,71.673164,176.59529,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,123,1,ON_GROUND,1.0,1580.0666605087463,1580.0666605087463,141.5219,146.06229,168.38724,204.8766,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,123,3,ON_GROUND,1.0,786.4182004249888,786.4182004249888,122.37098,181.86096,145.32689,216.11873,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,123,4,ON_GROUND,1.0,1013.1983528814744,1013.1983528814744,79.363625,199.87971,107.31625,236.1267,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,123,5,ON_GROUND,1.0,851.3497816405725,851.3497816405725,104.68521,188.77635,128.77238,224.12088,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,123,7,ON_GROUND,1.0,537.6701217809459,537.6701217809459,57.82266,137.77292,71.670784,176.59912,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,124,1,ON_GROUND,1.0,1579.5509683436248,1579.5509683436248,141.53287,146.06036,168.38725,204.87947,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,124,3,ON_GROUND,1.0,786.0263509335928,786.0263509335928,122.38666,181.86313,145.33041,216.12196,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,124,4,ON_GROUND,1.0,1013.6303518165369,1013.6303518165369,79.41599,199.87248,107.386345,236.11194,93.0,217.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,124,5,ON_GROUND,1.0,849.4478150247596,849.4478150247596,104.74278,188.77473,128.78804,224.10178,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,124,7,ON_GROUND,1.0,537.1335190434474,537.1335190434474,57.83168,137.76968,71.66464,176.59966,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,125,1,ON_GROUND,1.0,1578.485251852544,1578.485251852544,141.54263,146.06027,168.38234,204.87184,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,125,3,ON_GROUND,1.0,783.13420020591,783.13420020591,122.43986,181.86398,145.33875,216.06364,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,125,4,ON_GROUND,1.0,1021.3067864961922,1021.3067864961922,79.35655,199.8808,107.412766,236.28296,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,125,5,ON_GROUND,1.0,849.0011828629067,849.0011828629067,104.74702,188.77164,128.77272,224.10884,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,125,7,ON_GROUND,1.0,536.3923469558358,536.3923469558358,57.836464,137.77283,71.6533,176.59448,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,126,1,ON_GROUND,1.0,1577.1615894369315,1577.1615894369315,141.55156,146.07292,168.37494,204.87094,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,126,3,ON_GROUND,1.0,781.4449266416486,781.4449266416486,122.459656,181.8656,145.3315,216.03185,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,126,4,ON_GROUND,1.0,1016.5420549805276,1016.5420549805276,79.42933,199.88828,107.39911,236.23257,93.0,218.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,126,5,ON_GROUND,1.0,848.0720525258221,848.0720525258221,104.77395,188.7707,128.77293,224.10854,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,126,7,ON_GROUND,1.0,535.6926829045988,535.6926829045988,57.83804,137.7797,71.6404,176.59135,64.0,157.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,127,1,ON_GROUND,1.0,1577.10189547739,1577.10189547739,141.56287,146.07808,168.38197,204.88324,154.0,175.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,127,3,ON_GROUND,1.0,779.7271531345323,779.7271531345323,122.46381,181.86992,145.30716,216.00359,133.0,198.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,127,4,ON_GROUND,1.0,1006.6470921034925,1006.6470921034925,79.46471,199.89154,107.29317,236.06483,93.0,217.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,127,5,ON_GROUND,1.0,846.8933803824475,846.8933803824475,104.811806,188.77164,128.78558,224.09746,116.0,206.0
WhatsApp Video 2025-10-07 at 16.37.28.mp4,127,7,ON_GROUND,1.0,534.6900694302167,534.6900694302167,57.84434,137.79478,71.62963,176.58179,64.0,157.0
